token,position_class,position_count,overall_count,position_share,overall_share,overrepresentation_ratio
qolchey,line_medial,10,11,0.0003634249164122692,0.00029635217414731397,1.2263278224900553
qopchy,line_medial,10,11,0.0003634249164122692,0.00029635217414731397,1.2263278224900553
ytain,line_medial,10,11,0.0003634249164122692,0.00029635217414731397,1.2263278224900553
chody,line_medial,78,86,0.0028347143480157,0.002316935179697182,1.2234758973214739
olkain,line_medial,29,32,0.0010539322575955808,0.000862115415701277,1.222495548044774
qopchedy,line_medial,29,32,0.0010539322575955808,0.000862115415701277,1.222495548044774
qoteey,line_medial,38,42,0.0013810146823666231,0.0011315264831079262,1.2204881661924836
kchedy,line_medial,19,21,0.0006905073411833116,0.0005657632415539631,1.2204881661924836
kchol,line_medial,19,21,0.0006905073411833116,0.0005657632415539631,1.2204881661924836
kar,line_medial,47,52,0.0017080971071376653,0.0014009375505145752,1.2192528542833818
olkaiin,line_medial,28,31,0.001017589765954354,0.0008351743089606121,1.2184160300868938
qokeody,line_medial,28,31,0.001017589765954354,0.0008351743089606121,1.2184160300868938
cthey,line_medial,37,41,0.001344672190725396,0.001104585376367261,1.2173546920815916
tedy,line_medial,37,41,0.001344672190725396,0.001104585376367261,1.2173546920815916
sheor,line_medial,46,51,0.0016717546154964384,0.0013739964437739101,1.216709565058761
qokedy,line_medial,237,263,0.008613170518970781,0.00708551107279487,1.215603282597557
shaiin,line_medial,18,20,0.0006541648495420846,0.0005388221348132981,1.214064544265155
lkaiin,line_medial,44,49,0.0015990696322139846,0.0013201142302925804,1.2113115634391567
okedy,line_medial,105,117,0.003815961622328827,0.003152109488657794,1.2106056709196702
qokain,line_medial,243,271,0.008831225468818142,0.00730103992672019,1.2095846012973868
qotal,line_medial,51,57,0.001853467073702573,0.0015356430842178997,1.2069647516086335
cthar,line_medial,17,19,0.0006178223579008577,0.0005118810280726332,1.2069647516086335
qotchey,line_medial,17,19,0.0006178223579008577,0.0005118810280726332,1.2069647516086335
lkedy,line_medial,25,28,0.0009085622910306731,0.0007543509887386173,1.2044291113741616
os,line_medial,25,28,0.0009085622910306731,0.0007543509887386173,1.2044291113741616
otaiin,line_medial,133,149,0.004833551388283181,0.004014224904359071,1.204105774699967
qotain,line_medial,57,64,0.0020715220235499347,0.001724230831402554,1.2014180385957263
raiin,line_medial,65,73,0.00236226195667975,0.001966700792068538,1.2011293055895749
qokchol,line_medial,16,18,0.0005814798662596307,0.00048493992133196833,1.1990760931013873
shed,line_medial,16,18,0.0005814798662596307,0.00048493992133196833,1.1990760931013873
ykedy,line_medial,16,18,0.0005814798662596307,0.00048493992133196833,1.1990760931013873
char,line_medial,63,71,0.002289576973397296,0.0019128185785872085,1.1969650436417019
choky,line_medial,31,35,0.0011266172408780346,0.0009429387359232717,1.1947936784831683
okey,line_medial,54,61,0.0019624945486262538,0.0016434075111805592,1.1941618468181852
shol,line_medial,154,174,0.005596743712748946,0.004687752572875694,1.1939076616656057
ain,line_medial,77,87,0.002798371856374473,0.002343876286437847,1.1939076616656057
qokal,line_medial,161,182,0.005851141154237535,0.004903281426801013,1.1933113041922463
otain,line_medial,84,95,0.0030527692978630614,0.0025594051403631662,1.1927651662955905
okeedy,line_medial,90,102,0.0032708242477104232,0.0027479928875478203,1.190259357122701
chain,line_medial,15,17,0.0005451373746184038,0.0004579988145913034,1.1902593571227007
chky,line_medial,15,17,0.0005451373746184038,0.0004579988145913034,1.1902593571227007
okeeol,line_medial,15,17,0.0005451373746184038,0.0004579988145913034,1.1902593571227007
ol,line_medial,447,507,0.016245093763628433,0.013659141117517107,1.1893202964859175
lshedy,line_medial,37,42,0.001344672190725396,0.0011315264831079262,1.1883700565558393
olkedy,line_medial,22,25,0.0007995348161069923,0.0006735276685166226,1.1870853321703736
qokeedy,line_medial,264,301,0.009594417793283908,0.008109273128940137,1.1831415270801067
cthy,line_medial,78,89,0.0028347143480157,0.0023977584999191766,1.182235136737604
chedaiin,line_medial,28,32,0.001017589765954354,0.000862115415701277,1.1803405291466784
ckhy,line_medial,28,32,0.001017589765954354,0.000862115415701277,1.1803405291466784
otchedy,line_medial,28,32,0.001017589765954354,0.000862115415701277,1.1803405291466784
shar,line_medial,28,32,0.001017589765954354,0.000862115415701277,1.1803405291466784
kchdy,line_medial,14,16,0.000508794882977177,0.0004310577078506385,1.1803405291466784
qokol,line_medial,90,103,0.0032708242477104232,0.0027749339942884856,1.1787034410341308
cheky,line_medial,55,63,0.0019988370402674806,0.0016972897246618891,1.1776640200102912
qotar,line_medial,55,63,0.0019988370402674806,0.0016972897246618891,1.1776640200102912
cthol,line_medial,48,55,0.0017444395987788923,0.0014817608707365698,1.1772747095904532
qokey,line_medial,89,102,0.003234481756069196,0.0027479928875478203,1.177034253154671
qokchedy,line_medial,34,39,0.0012356447158017154,0.0010507031628859314,1.1760169374648224
okar,line_medial,108,124,0.0039249890972525075,0.0033406972358424485,1.1749011718695046
otchey,line_medial,27,31,0.0009812472743131269,0.0008351743089606121,1.1749011718695046
qokeeo,line_medial,20,23,0.0007268498328245384,0.0006196454550352928,1.173009221512227
or,line_medial,299,344,0.01086640500072685,0.009267740718788728,1.1724977349330792
okain,line_medial,119,137,0.0043247565053060035,0.003690931623471092,1.1717249048463376
okal,line_medial,111,128,0.004034016572176188,0.003448461662805108,1.1698017744221543
qokchey,line_medial,26,30,0.0009449047826718999,0.0008082332022199472,1.1690991907738528
okeey,line_medial,149,172,0.005415031254542811,0.004633870359394364,1.1685763378262795
shdy,line_medial,38,44,0.0013810146823666231,0.0011854086965892559,1.1650114313655526
okeor,line_medial,19,22,0.0006905073411833116,0.0005927043482946279,1.1650114313655526
tchey,line_medial,19,22,0.0006905073411833116,0.0005927043482946279,1.1650114313655526
tchy,line_medial,19,22,0.0006905073411833116,0.0005927043482946279,1.1650114313655526
al,line_medial,215,249,0.007813635702863789,0.006708335578425562,1.1647651807987875
qokeey,line_medial,265,307,0.009630760284925134,0.008270919769384126,1.1644122483903947
olaiin,line_medial,44,51,0.0015990696322139846,0.0013739964437739101,1.163809149186641
okaiin,line_medial,175,203,0.006359936037214711,0.005469044668354976,1.1628970730509147
chdy,line_medial,123,143,0.004470126471870912,0.003852578263915082,1.160294785894437
qokaiin,line_medial,221,257,0.00803169065271115,0.006923864432350881,1.1600011425966243
otal,line_medial,116,135,0.004215729030382323,0.0036370494099897625,1.159106889998008
shy,line_medial,78,91,0.0028347143480157,0.0024516407134005064,1.1562519469191952
oteos,line_medial,24,28,0.0008722197993894462,0.0007543509887386173,1.1562519469191952
chokaiin,line_medial,12,14,0.0004361098996947231,0.00037717549436930867,1.1562519469191952
chokchy,line_medial,12,14,0.0004361098996947231,0.00037717549436930867,1.1562519469191952
okeeody,line_medial,12,14,0.0004361098996947231,0.00037717549436930867,1.1562519469191952
ykal,line_medial,12,14,0.0004361098996947231,0.00037717549436930867,1.1562519469191952
cthor,line_medial,36,42,0.0013083296990841692,0.0011315264831079262,1.156251946919195
choty,line_medial,30,35,0.0010902747492368076,0.0009429387359232717,1.156251946919195
lkain,line_medial,30,35,0.0010902747492368076,0.0009429387359232717,1.156251946919195
kchey,line_medial,18,21,0.0006541648495420846,0.0005657632415539631,1.156251946919195
ky,line_medial,18,21,0.0006541648495420846,0.0005657632415539631,1.156251946919195
okair,line_medial,18,21,0.0006541648495420846,0.0005657632415539631,1.156251946919195
oteey,line_medial,114,134,0.004143044047099869,0.0036101083032490976,1.1476232010466638
chaiin,line_medial,34,40,0.0012356447158017154,0.0010776442696265962,1.1466165140282019
qoeedy,line_medial,17,20,0.0006178223579008577,0.0005388221348132981,1.1466165140282019
r,line_medial,72,85,0.0026166593981683385,0.002289994072956517,1.1426489828377928
okeeey,line_medial,22,26,0.0007995348161069923,0.0007004687752572876,1.1414282040099746
qokeeey,line_medial,22,26,0.0007995348161069923,0.0007004687752572876,1.1414282040099746
chkeey,line_medial,11,13,0.00039976740805349614,0.0003502343876286438,1.1414282040099746
choy,line_medial,11,13,0.00039976740805349614,0.0003502343876286438,1.1414282040099746
cphy,line_medial,11,13,0.00039976740805349614,0.0003502343876286438,1.1414282040099746
opaiin,line_medial,11,13,0.00039976740805349614,0.0003502343876286438,1.1414282040099746
cheody,line_medial,71,84,0.0025803169065271117,0.0022630529662158523,1.1401928921008728
qol,line_medial,123,146,0.004470126471870912,0.003933401584137076,1.1364531122116748
chodaiin,line_medial,32,38,0.0011629597325192615,0.0010237620561452665,1.1359668250434196
oteody,line_medial,32,38,0.0011629597325192615,0.0010237620561452665,1.1359668250434196
tal,line_medial,16,19,0.0005814798662596307,0.0005118810280726332,1.1359668250434196
otchy,line_medial,37,44,0.001344672190725396,0.0011854086965892559,1.1343532358033013
kor,line_medial,21,25,0.0007631923244657653,0.0006735276685166226,1.133126907980811
yteey,line_medial,21,25,0.0007631923244657653,0.0006735276685166226,1.133126907980811
qotaiin,line_medial,62,74,0.0022532344817560693,0.0019936418988092033,1.130210236402997
l,line_medial,46,55,0.0016717546154964384,0.0014817608707365698,1.128221596690851
qoteedy,line_medial,61,73,0.0022168919901148425,0.001966700792068538,1.127213656014832
olkeedy,line_medial,35,42,0.0012719872074429422,0.0011315264831079262,1.1241338372825507
chockhy,line_medial,15,18,0.0005451373746184038,0.00048493992133196833,1.1241338372825507
cthody,line_medial,15,18,0.0005451373746184038,0.00048493992133196833,1.1241338372825507
lshey,line_medial,15,18,0.0005451373746184038,0.00048493992133196833,1.1241338372825507
choly,line_medial,10,12,0.0003634249164122692,0.0003232932808879789,1.1241338372825507
oteeo,line_medial,10,12,0.0003634249164122692,0.0003232932808879789,1.1241338372825507
otshedy,line_medial,10,12,0.0003634249164122692,0.0003232932808879789,1.1241338372825507
qoteody,line_medial,10,12,0.0003634249164122692,0.0003232932808879789,1.1241338372825507
shocthy,line_medial,10,12,0.0003634249164122692,0.0003232932808879789,1.1241338372825507
qokor,line_medial,29,35,0.0010539322575955808,0.0009429387359232717,1.1177102153552219
dol,line_medial,90,109,0.0032708242477104232,0.0029365806347324747,1.1138206828120687
olkeey,line_medial,33,40,0.0011993022241604885,0.0010776442696265962,1.1128924989097253
oteol,line_medial,33,40,0.0011993022241604885,0.0010776442696265962,1.1128924989097253
odaiin,line_medial,47,57,0.0017080971071376653,0.0015356430842178997,1.1123008495216817
chkaiin,line_medial,14,17,0.000508794882977177,0.0004579988145913034,1.110908733314521
chocthy,line_medial,14,17,0.000508794882977177,0.0004579988145913034,1.110908733314521
s,line_medial,153,186,0.005560401221107719,0.005011045853763673,1.109628884543421
olchey,line_medial,23,28,0.0008358773077482192,0.0007543509887386173,1.1080747824642287
olchedy,line_medial,27,33,0.0009812472743131269,0.0008890565224419419,1.10369504024105
kal,line_medial,18,22,0.0006541648495420846,0.0005927043482946279,1.10369504024105
qoaiin,line_medial,18,22,0.0006541648495420846,0.0005927043482946279,1.10369504024105
okeol,line_medial,53,65,0.001926152056985027,0.0017511719381432189,1.0999217238641574
lchedy,line_medial,97,119,0.0035252216891990115,0.003205991702139124,1.099572929913352
qo,line_medial,22,27,0.0007995348161069923,0.0007274098819979525,1.0991530853429385
otor,line_medial,34,42,0.0012356447158017154,0.0011315264831079262,1.0920157276459064
otair,line_medial,17,21,0.0006178223579008577,0.0005657632415539631,1.0920157276459064
ytedy,line_medial,17,21,0.0006178223579008577,0.0005657632415539631,1.0920157276459064
qoky,line_medial,106,131,0.003852304113970054,0.0035292849830271026,1.0915253748270264
qotol,line_medial,38,47,0.0013810146823666231,0.0012662320168112507,1.090648999576262
otchdy,line_medial,21,26,0.0007631923244657653,0.0007004687752572876,1.0895451038277029
okol,line_medial,61,76,0.0022168919901148425,0.002047524112290533,1.0827183801195095
otol,line_medial,65,81,0.00236226195667975,0.0021822296459938573,1.0824992507165303
lchey,line_medial,36,45,0.0013083296990841692,0.0012123498033299207,1.0791684837912487
okchedy,line_medial,20,25,0.0007268498328245384,0.0006735276685166226,1.0791684837912487
okeeo,line_medial,12,15,0.0004361098996947231,0.0004041166011099736,1.0791684837912487
qokaly,line_medial,12,15,0.0004361098996947231,0.0004041166011099736,1.0791684837912487
qokeed,line_medial,12,15,0.0004361098996947231,0.0004041166011099736,1.0791684837912487
teol,line_medial,12,15,0.0004361098996947231,0.0004041166011099736,1.0791684837912487
dal,line_medial,182,228,0.0066143334787033,0.006142572336871599,1.076801886239075
opchdy,line_medial,15,19,0.0005451373746184038,0.0005118810280726332,1.0649688984782057
rol,line_medial,15,19,0.0005451373746184038,0.0005118810280726332,1.0649688984782057
okor,line_medial,26,33,0.0009449047826718999,0.0008890565224419419,1.062817446158048
ykar,line_medial,26,33,0.0009449047826718999,0.0008890565224419419,1.062817446158048
okees,line_medial,11,14,0.00039976740805349614,0.00037717549436930867,1.0598976180092623
sh,line_medial,11,14,0.00039976740805349614,0.00037717549436930867,1.0598976180092623
odar,line_medial,18,23,0.0006541648495420846,0.0006196454550352928,1.0557082993610043
yty,line_medial,18,23,0.0006541648495420846,0.0006196454550352928,1.0557082993610043
qoty,line_medial,61,78,0.0022168919901148425,0.0021014063257718627,1.0549563703728555
okchey,line_medial,24,31,0.0008722197993894462,0.0008351743089606121,1.0443565972173374
ykeey,line_medial,41,53,0.0014900421572903038,0.00142787865725524,1.043535562156632
oraiin,line_medial,27,35,0.0009812472743131269,0.0009429387359232717,1.0406267522272756
rain,line_medial,20,26,0.0007268498328245384,0.0007004687752572876,1.0376620036454314
ykeedy,line_medial,20,26,0.0007268498328245384,0.0007004687752572876,1.0376620036454314
do,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
laiin,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
lcheey,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
odal,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
okchol,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
olain,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
qotchol,line_medial,10,13,0.0003634249164122692,0.0003502343876286438,1.0376620036454314
lky,line_medial,13,17,0.00047245239133594997,0.0004579988145913034,1.0315581095063406
lor,line_medial,32,42,0.0011629597325192615,0.0011315264831079262,1.0277795083726178
okchdy,line_medial,16,21,0.0005814798662596307,0.0005657632415539631,1.0277795083726178
rar,line_medial,16,21,0.0005814798662596307,0.0005657632415539631,1.0277795083726178
qokchy,line_medial,51,67,0.001853467073702573,0.0018050541516245488,1.0268207588312255
oty,line_medial,79,104,0.0028710568396569268,0.0028018751010291504,1.0246912285998635
dar,line_medial,215,286,0.007813635702863789,0.007705156527830164,1.0140787762898535
shor,line_medial,69,92,0.0025076319232446576,0.0024785818201411712,1.0117204535542956
ytaiin,line_medial,30,40,0.0010902747492368076,0.0010776442696265962,1.0117204535542956
olshedy,line_medial,15,20,0.0005451373746184038,0.0005388221348132981,1.0117204535542956
cheeo,line_medial,12,16,0.0004361098996947231,0.0004310577078506385,1.0117204535542956
ror,line_medial,12,16,0.0004361098996947231,0.0004310577078506385,1.0117204535542956
shody,line_medial,38,51,0.0013810146823666231,0.0013739964437739101,1.0051079015702808
chos,line_medial,26,35,0.0009449047826718999,0.0009429387359232717,1.0020850206633023
dchy,line_medial,20,27,0.0007268498328245384,0.0007274098819979525,0.9992300775844895
okody,line_medial,11,15,0.00039976740805349614,0.0004041166011099736,0.9892377768086447
tain,line_medial,11,15,0.00039976740805349614,0.0004041166011099736,0.9892377768086447
tchdy,line_medial,11,15,0.00039976740805349614,0.0004041166011099736,0.9892377768086447
sho,line_medial,88,121,0.003198139264427969,0.0032598739156204535,0.9810622579920443
ody,line_medial,29,40,0.0010539322575955808,0.0010776442696265962,0.9779964384358192
okeody,line_medial,26,36,0.0009449047826718999,0.0009698798426639367,0.9742493256448772
odain,line_medial,13,18,0.00047245239133594997,0.00048493992133196833,0.9742493256448772
ykaiin,line_medial,31,43,0.0011266172408780346,0.001158467589848591,0.9725064824862998
daiiin,line_medial,10,14,0.0003634249164122692,0.00037717549436930867,0.9635432890993292
opchy,line_medial,10,14,0.0003634249164122692,0.00037717549436930867,0.9635432890993292
qokeor,line_medial,15,21,0.0005451373746184038,0.0005657632415539631,0.9635432890993291
ykchy,line_medial,12,17,0.0004361098996947231,0.0004579988145913034,0.9522074856981606
oky,line_medial,56,80,0.002035179531908708,0.0021552885392531924,0.9442724233173427
ytar,line_medial,18,26,0.0006541648495420846,0.0007004687752572876,0.9338958032808883
daiin,line_medial,519,751,0.018861753161796772,0.020232771162239344,0.9322377548063551
ytchy,line_medial,13,19,0.00047245239133594997,0.0005118810280726332,0.9229730453477785
qotchy,line_medial,41,60,0.0014900421572903038,0.0016164664044398943,0.9217897465716917
daiir,line_medial,15,22,0.0005451373746184038,0.0005927043482946279,0.9197458668675415
otchol,line_medial,17,25,0.0006178223579008577,0.0006735276685166226,0.9172932112225615
okchy,line_medial,23,34,0.0008358773077482192,0.0009159976291826068,0.9125321737940706
o,line_medial,48,71,0.0017444395987788923,0.0019128185785872085,0.9119733665841538
olky,line_medial,14,21,0.000508794882977177,0.0005657632415539631,0.8993070698260406
okchor,line_medial,12,18,0.0004361098996947231,0.00048493992133196833,0.8993070698260406
lchdy,line_medial,10,15,0.0003634249164122692,0.0004041166011099736,0.8993070698260406
olol,line_medial,10,15,0.0003634249164122692,0.0004041166011099736,0.8993070698260406
ral,line_medial,10,15,0.0003634249164122692,0.0004041166011099736,0.8993070698260406
dair,line_medial,65,99,0.00236226195667975,0.0026671695673258257,0.8856812051317066
kchor,line_medial,13,20,0.00047245239133594997,0.0005388221348132981,0.8768243930803896
shodaiin,line_medial,13,20,0.00047245239133594997,0.0005388221348132981,0.8768243930803896
qody,line_medial,11,17,0.00039976740805349614,0.0004579988145913034,0.8728568618899806
ytal,line_medial,11,17,0.00039976740805349614,0.0004579988145913034,0.8728568618899806
olor,line_medial,20,31,0.0007268498328245384,0.0008351743089606121,0.8702971643477811
qotor,line_medial,18,28,0.0006541648495420846,0.0007543509887386173,0.8671889601893964
qor,line_medial,14,22,0.000508794882977177,0.0005927043482946279,0.8584294757430389
taiin,line_medial,25,40,0.0009085622910306731,0.0010776442696265962,0.8431003779619132
dain,line_medial,113,181,0.0041067015554586426,0.004876340320060348,0.842168775334331
pchedy,line_medial,21,34,0.0007631923244657653,0.0009159976291826068,0.8331815499858906
dor,line_medial,42,70,0.0015263846489315307,0.0018858774718465434,0.8093763628434365
yteedy,line_medial,16,27,0.0005814798662596307,0.0007274098819979525,0.7993840620675916
yky,line_medial,10,17,0.0003634249164122692,0.0004579988145913034,0.7935062380818004
tar,line_medial,25,43,0.0009085622910306731,0.001158467589848591,0.7842794213599191
dy,line_medial,116,201,0.004215729030382323,0.005415162454873646,0.7785046276106024
sal,line_medial,28,49,0.001017589765954354,0.0013201142302925804,0.7708346312794635
aly,line_medial,16,28,0.0005814798662596307,0.0007543509887386173,0.7708346312794634
oaiin,line_medial,13,23,0.00047245239133594997,0.0006196454550352928,0.7624559939829475
sair,line_medial,15,27,0.0005451373746184038,0.0007274098819979525,0.7494225581883671
okaly,line_medial,11,20,0.00039976740805349614,0.0005388221348132981,0.7419283326064835
y,line_medial,71,132,0.0025803169065271117,0.0035562260897677674,0.7255772949732828
lol,line_medial,20,38,0.0007268498328245384,0.0010237620561452665,0.7099792656521372
saiin,line_medial,65,128,0.00236226195667975,0.003448461662805108,0.6850190570940543
daly,line_medial,12,24,0.0004361098996947231,0.0006465865617759578,0.6744803023695305
dchol,line_medial,10,20,0.0003634249164122692,0.0005388221348132981,0.6744803023695304
sar,line_medial,39,80,0.00141735717400785,0.0021552885392531924,0.6576182948102922
d,line_medial,17,35,0.0006178223579008577,0.0009429387359232717,0.6552094365875439
orain,line_medial,12,25,0.0004361098996947231,0.0006735276685166226,0.6475010902747492
dchor,line_medial,11,24,0.00039976740805349614,0.0006465865617759578,0.6182736105054029
tor,line_medial,10,23,0.0003634249164122692,0.0006196454550352928,0.5865046107561135
tol,line_medial,19,46,0.0006905073411833116,0.0012392909100705856,0.5571793802183078
sol,line_medial,24,63,0.0008722197993894462,0.0016972897246618891,0.5138897541863089
otam,line_medial,17,45,0.0006178223579008577,0.0012123498033299207,0.5096073395680897
sain,line_medial,24,64,0.0008722197993894462,0.001724230831402554,0.5058602267771478
dam,line_medial,28,77,0.001017589765954354,0.002074465219031198,0.4905311289960222
tchedy,line_medial,10,33,0.0003634249164122692,0.0008890565224419419,0.40877594083001845
sor,line_medial,14,48,0.000508794882977177,0.0012931731235519156,0.39344684304889277
am,line_medial,22,82,0.0007995348161069923,0.002209170752734522,0.36191625980804076
oly,line_medial,11,45,0.00039976740805349614,0.0012123498033299207,0.3297459256028816
o,single_token_line,11,71,0.013546798029556651,0.0019128185785872085,7.082113369874419
y,single_token_line,10,132,0.012315270935960592,0.0035562260897677674,3.4630168681892823
